cumulative_area_fraction,cumulative_contribution_fraction
0.6853503184713375,0.8151007255404236
0.686624203821656,0.8159680425285678
0.6878980891719745,0.8168348074086461
0.689171974522293,0.8177014467112956
0.6904458598726114,0.8185676963788775
0.6917197452229299,0.8194333217520388
0.6929936305732484,0.8202984901345193
0.6942675159235668,0.8211634832672328
0.6955414012738853,0.8220242860502774
0.6968152866242038,0.8228850704024165
0.6980891719745222,0.8237455703231114
0.6993630573248407,0.8246046581016265
0.7006369426751592,0.8254631749642103
0.7019108280254777,0.8263212599041696
0.7031847133757961,0.8271788676335611
0.7044585987261146,0.8280359085780381
0.7057324840764331,0.8288928985956037
0.7070063694267515,0.8297480656020417
0.70828025477707,0.830602806428563
0.7095541401273885,0.8314566980933285
0.710828025477707,0.832310519321653
0.7121019108280254,0.8331638270669516
0.7133757961783439,0.8340160758694832
0.7146496815286624,0.8348672977306892
0.7159235668789808,0.8357179966028038
0.7171974522292993,0.8365678800223406
0.7184713375796178,0.8374175158471163
0.7197452229299363,0.8382652637058531
0.7210191082802547,0.8391124240064136
0.7222929936305732,0.8399595682505492
0.7235668789808917,0.8408065638363714
0.7248407643312101,0.8416535216729141
0.7261146496815286,0.8425001076223122
0.7273885350318471,0.8433459260392627
0.7286624203821656,0.8441912331854345
0.729936305732484,0.845036281350159
0.7312101910828025,0.8458811317232748
0.732484076433121,0.8467249010360491
0.7337579617834394,0.8475681310196501
0.7350318471337579,0.8484110837028723
0.7363057324840764,0.8492538846825916
0.7375796178343949,0.8500952902200917
0.7388535031847133,0.850936347912241
0.7401273885350318,0.8517764389966125
0.7414012738853503,0.8526164325764222
0.7426751592356687,0.8534557638337417
0.7439490445859872,0.8542946732776152
0.7452229299363057,0.855133405607903
0.7464968152866241,0.8559718825416585
0.7477707006369426,0.8568098470578565
0.7490445859872611,0.857647448696839
0.7503184713375797,0.8584848025671225
0.7515923566878981,0.8593194392305562
0.7528662420382166,0.8601538103885548
0.7541401273885351,0.8609869115992176
0.7554140127388536,0.8618195855358153
0.756687898089172,0.8626519161759815
0.7579617834394905,0.8634836490779627
0.759235668789809,0.8643149257892427
0.7605095541401274,0.8651458019666688
0.7617834394904459,0.8659741842084805
0.7630573248407644,0.8668024809808516
0.7643312101910829,0.867629483142359
0.7656050955414013,0.8684557935481514
0.7668789808917198,0.8692809792282562
0.7681528662420383,0.8701060778030352
0.7694267515923567,0.870931104009342
0.7707006369426752,0.8717557477360046
0.7719745222929937,0.8725798976287428
0.7732484076433122,0.8734023717568192
0.7745222929936306,0.8742246896323103
0.7757961783439491,0.875046700262851
0.7770700636942676,0.8758684453630029
0.778343949044586,0.8766899740672747
0.7796178343949045,0.8775112671719099
0.780891719745223,0.8783317131698043
0.7821656050955414,0.8791521458907011
0.7834394904458599,0.8799723742327377
0.7847133757961784,0.8807919267752073
0.7859872611464969,0.8816112254570371
0.7872611464968153,0.882430376784284
0.7885350318471338,0.8832488622842113
0.7898089171974523,0.8840669252326294
0.7910828025477707,0.8848833163642573
0.7923566878980892,0.8856987708786171
0.7936305732484077,0.8865123269022219
0.7949044585987262,0.8873232210255166
0.7961783439490446,0.8881332760958036
0.7974522292993631,0.8889430106622688
0.7987261146496816,0.889752313878296
0.8,0.8905613284877145
0.8012738853503185,0.8913689992311211
0.802547770700637,0.8921763324167236
0.8038216560509555,0.8929811356280294
0.8050955414012739,0.8937854564161641
0.8063694267515924,0.8945893664440607
0.8076433121019109,0.8953913247549665
0.8089171974522293,0.8961924637222785
0.8101910828025478,0.8969915073166773
0.8114649681528663,0.8977902271006458
0.8127388535031848,0.8985873911689404
0.8140127388535032,0.8993841605735606
0.8152866242038217,0.9001798528344823
0.8165605095541402,0.9009752136467952
0.8178343949044586,0.9017703121544677
0.8191082802547771,0.9025643445104865
0.8203821656050956,0.90335820460061
0.821656050955414,0.9041513952932507
0.8229299363057325,0.9049439187854528
0.824203821656051,0.9057363878864843
0.8254777070063695,0.9065280228375049
0.8267515923566879,0.907316454828769
0.8280254777070064,0.9081022575399944
0.8292993630573249,0.9088879414111958
0.8305732484076433,0.9096724521714982
0.8318471337579618,0.9104560476112687
0.8331210191082803,0.9112395969073995
0.8343949044585988,0.9120224038393333
0.8356687898089172,0.9128048192337884
0.8369426751592357,0.9135870055516931
0.8382165605095542,0.9143691718154042
0.8394904458598726,0.9151512533478143
0.8407643312101911,0.915931757889046
0.8420382165605096,0.9167111249464527
0.8433121019108281,0.9174904699783444
0.8445859872611465,0.918269118228574
0.845859872611465,0.919047225502544
0.8471337579617835,0.9198226521861032
0.8484076433121019,0.9205976315875319
0.8496815286624204,0.9213720721137588
0.8509554140127389,0.9221455261471214
0.8522292993630574,0.9229174529191124
0.8535031847133758,0.9236882287718988
0.8547770700636943,0.9244560004933973
0.8560509554140128,0.9252227016901532
0.8573248407643312,0.925988841328306
0.8585987261146497,0.9267531140483479
0.8598726114649682,0.927515789103746
0.8611464968152867,0.9282767979916201
0.8624203821656051,0.9290375524280965
0.8636942675159236,0.9297968570047052
0.8649681528662421,0.9305554881313649
0.8662420382165605,0.9313119234907237
0.867515923566879,0.9320667388479958
0.8687898089171975,0.93281974927149
0.870063694267516,0.9335711261679844
0.8713375796178344,0.934321128257069
0.8726114649681529,0.9350707210511412
0.8738853503184714,0.9358174231914332
0.8751592356687898,0.9365638378989493
0.8764331210191083,0.9373088625094251
0.8777070063694268,0.9380506595566891
0.8789808917197452,0.9387920195549733
0.8802547770700637,0.939532921766278
0.8815286624203822,0.940273730026389
0.8828025477707007,0.9410128702110496
0.8840764331210191,0.9417518509109292
0.8853503184713376,0.9424907908855527
0.8866242038216561,0.9432277099121593
0.8878980891719745,0.9439643510975072
0.889171974522293,0.9446997026804556
0.8904458598726115,0.9454345821319798
0.89171974522293,0.9461693129861369
0.8929936305732484,0.9469039167849391
0.8942675159235669,0.9476382597276943
0.8955414012738854,0.9483719915079
0.8968152866242038,0.9491055204593449
0.8980891719745223,0.9498370573985233
0.8993630573248408,0.9505655149687154
0.9006369426751593,0.9512938816294207
0.9019108280254777,0.95202194349104
0.9031847133757962,0.9527497590547674
0.9044585987261147,0.9534774493355576
0.9057324840764331,0.9541949299247955
0.9070063694267516,0.9549120219456884
0.9082802547770701,0.9556260431653124
0.9095541401273886,0.9563383458773563
0.910828025477707,0.9570501910073069
0.9121019108280255,0.9577553171125658
0.913375796178344,0.9584603374428639
0.9146496815286624,0.9591633318163184
0.9159235668789809,0.9598653929638797
0.9171974522292994,0.9605667118154182
0.9184713375796179,0.9612630930976424
0.9197452229299363,0.9619559389017392
0.9210191082802548,0.962648274372858
0.9222929936305733,0.9633368758403955
0.9235668789808917,0.9640190843170268
0.9248407643312102,0.9646977735922317
0.9261146496815287,0.9653689243574993
0.9273885350318471,0.9660394085738191
0.9286624203821656,0.9667097539478847
0.9299363057324841,0.9673759228091705
0.9312101910828026,0.9680415600779124
0.932484076433121,0.9687057785271821
0.9337579617834395,0.9693699899558128
0.935031847133758,0.9700332510861819
0.9363057324840764,0.970693924690706
0.9375796178343949,0.9713543043543251
0.9388535031847134,0.9720123319496786
0.9401273885350319,0.9726662555558655
0.9414012738853503,0.9733187429771484
0.9426751592356688,0.9739695853963438
0.9439490445859873,0.9746154364621008
0.9452229299363057,0.9752560963075286
0.9464968152866242,0.9758957197591446
0.9477707006369427,0.9765348612893698
0.9490445859872612,0.9771737195298731
0.9503184713375796,0.9778108462542445
0.9515923566878981,0.9784475493820153
0.9528662420382166,0.9790822721397413
0.954140127388535,0.9797164546426481
0.9554140127388535,0.9803492267838274
0.956687898089172,0.9809814244049523
0.9579617834394905,0.9816090210156162
0.9592356687898089,0.9822358340260454
0.9605095541401274,0.9828583783199742
0.9617834394904459,0.9834807862051
0.9630573248407643,0.9840944048739141
0.9643312101910828,0.9847049118230259
0.9656050955414013,0.9853098221643692
0.9668789808917198,0.9859097375809133
0.9681528662420382,0.9865046075073585
0.9694267515923567,0.9870976301405403
0.9707006369426752,0.9876902093667914
0.9719745222929936,0.9882816212267609
0.9732484076433121,0.9888716722785744
0.9745222929936306,0.9894600765929401
0.975796178343949,0.9900445270000827
0.9770700636942675,0.9906234703846349
0.978343949044586,0.9912011837905828
0.9796178343949045,0.9917783400095525
0.9808917197452229,0.9923484307014089
0.9821656050955414,0.9929098001540005
0.9834394904458599,0.9934690124710791
0.9847133757961783,0.9940274581396539
0.9859872611464968,0.9945818365605549
0.9872611464968153,0.99513530387671
0.9885350318471338,0.9956823716026503
0.9898089171974522,0.9962272344043174
0.9910828025477707,0.9967563040705397
0.9923566878980892,0.9972792583965656
0.9936305732484076,0.9977883754868583
